0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034872033368436174,0.12734937136787852,0.1293503351836767,0.045286531442485713,0.50804099884365173,0.30361853021832902,0.058054362896048262,-0.11644121222381106,0,0,0.14482027645959922,-0.55636321993882898,-0.30066732290739356,0.16205235567042037,0.070055023682549275,0,0
0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054443114933623644,0.20976120490328543,0.22702289205739112,0.06398965738190697,0.72877358569807227,0.43300739160836504,0.21254871943659212,-0.2024229792512286,0,0,0.19110678563570863,-0.77720237612901966,-0.41821667539337182,0.34480490675641173,0.11753329071850317,0,0
0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064748731849908162,0.26815599427368242,0.33267674770429934,0.059774667918402746,0.86630158820036574,0.4817594181299707,0.37364653932642344,-0.2626171049539055,0,0,0.19157535108045162,-0.9219015189255555,-0.46873045216441389,0.50851631291944122,0.1518117156165541,0,0
0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067753162549392565,0.3116831349097427,0.43543964559569487,0.032433910160942554,0.94880682224224311,0.48451164121133394,0.5007872475073275,-0.30458237926829496,0,0,0.16181906070173735,-1.0167897398218724,-0.47968874260677574,0.63003285896557792,0.17678123783235072,0,0
0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067011426583996794,0.34554377620866966,0.51667850504708501,-0.0083333174170607156,1.0022068370645036,0.46989290385940408,0.59175544485402221,-0.33660518948754425,0,0,0.11968206595418325,-1.0826056691867727,-0.47363083942960443,0.71408807037328659,0.19788154419798695,0,0
0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081979086080733399,0.37591374045881071,0.51999958481313091,-0.07727046631804356,1.0680848414177397,0.42843382015197773,0.67519720108284254,-0.36900623451221831,0,0,0.050488433032911111,-1.1708616356301558,-0.4462072352830852,0.79016517375315709,0.2251664124058835,0,0
0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094880661677766598,0.4012017330346046,0.51999999994810164,-0.12953668705793747,1.0933533315223303,0.39451055090979009,0.7422990685758708,-0.39687922007387577,0,0,0.0066647178333441234,-1.2052070642842529,-0.41740927891237412,0.84942150237580849,0.24870934278169826,0,0
0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10420366861738645,0.42243248575345405,0.51999999999999358,-0.17228213871446518,1.1086122666027152,0.37217337856526533,0.79812908030956664,-0.42187370082079606,0,0,-0.023617908404614956,-1.2239021660078482,-0.39436395355010423,0.89471003885809797,0.27146098144870695,0,0
0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11099019298638206,0.44042094457428094,0.52000000000000002,-0.20812067705317541,1.1209143995786079,0.35984826828366401,0.8455300272004217,-0.44472254176193826,0,0,-0.04483867648474426,-1.2371047802834463,-0.37693636396151814,0.92945657523323633,0.29391167403199758,0,0
0,0,0.79300000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11617388769198535,0.45577073731774592,0.52000000000000002,-0.23871483938010946,1.1316191104482256,0.35545835232443179,0.88637367641663134,-0.4658070601746141,0,0,-0.059465089647965284,-1.2475860973779487,-0.3639289103080191,0.95626632200102024,0.31608019315297875,0,0
